agegroup,Date,Sex,Active_Cases,Active_numbers,Active_Numbers_Female,Active_Numbers_Male,Cases,Cases_Female,Cases_Male,Daily_Recovered,Number of Records,Zero
70-79,25/03/2020,Female,8,8,8,0,2,2,0,,1,0
70-79,26/03/2020,Female,8,8,8,0,,,0,,1,0
70-79,27/03/2020,Female,13,13,13,0,6,6,0,1,1,0
70-79,28/03/2020,Female,19,19,19,0,5,5,0,,1,0
70-79,29/03/2020,Female,21,21,21,0,2,2,0,,1,0
70-79,30/03/2020,Female,21,21,21,0,2,2,0,1,1,0
70-79,31/03/2020,Female,23,23,23,0,1,1,0,,1,0
70-79,1/04/2020,Female,24,24,24,0,3,3,0,1,1,0
70-79,2/04/2020,Female,23,23,23,0,2,2,0,3,1,0
70-79,3/04/2020,Female,22,22,22,0,2,2,0,3,1,0
70-79,4/04/2020,Female,23,23,23,0,1,1,0,,1,0
70-79,5/04/2020,Female,21,21,21,0,,,0,2,1,0
70-79,6/04/2020,Female,19,19,19,0,,,0,3,1,0
70-79,7/04/2020,Female,17,17,17,0,2,2,0,3,1,0
70-79,8/04/2020,Female,17,17,17,0,,,0,,1,0
70-79,9/04/2020,Female,15,15,15,0,,,0,2,1,0
70-79,10/04/2020,Female,14,14,14,0,2,2,0,3,1,0
70-79,11/04/2020,Female,13,13,13,0,1,1,0,2,1,0
70-79,12/04/2020,Female,13,13,13,0,1,1,0,1,1,0
70-79,13/04/2020,Female,15,15,15,0,2,2,0,,1,0
70-79,14/04/2020,Female,14,14,14,0,,,0,1,1,0
70-79,15/04/2020,Female,12,12,12,0,,,0,2,1,0
70-79,16/04/2020,Female,11,11,11,0,1,1,0,2,1,0
70-79,17/04/2020,Female,12,12,12,0,1,1,0,,1,0
70-79,18/04/2020,Female,13,13,13,0,1,1,0,,1,0
70-79,19/04/2020,Female,10,10,10,0,,,0,3,1,0
70-79,20/04/2020,Female,8,8,8,0,,,0,2,1,0
70-79,21/04/2020,Female,8,8,8,0,,,0,,1,0
70-79,22/04/2020,Female,7,7,7,0,,,0,1,1,0
70-79,23/04/2020,Female,7,7,7,0,,,0,,1,0
70-79,24/04/2020,Female,7,7,7,0,,,0,,1,0
70-79,25/04/2020,Female,7,7,7,0,,,0,,1,0
70-79,26/04/2020,Female,7,7,7,0,,,0,,1,0
70-79,27/04/2020,Female,7,7,7,0,,,0,,1,0
70-79,28/04/2020,Female,6,6,6,0,,,0,1,1,0
70-79,29/04/2020,Female,4,4,4,0,,,0,2,1,0
70-79,30/04/2020,Female,4,4,4,0,,,0,,1,0
70-79,1/05/2020,Female,5,5,5,0,1,1,0,,1,0
70-79,2/05/2020,Female,5,5,5,0,1,1,0,1,1,0
70-79,3/05/2020,Female,5,5,5,0,,,0,,1,0
70-79,4/05/2020,Female,5,5,5,0,,,0,,1,0
70-79,5/05/2020,Female,5,5,5,0,,,0,,1,0
70-79,6/05/2020,Female,3,3,3,0,,,0,2,1,0
70-79,7/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,8/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,9/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,10/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,11/05/2020,Female,4,4,4,0,1,1,0,,1,0
70-79,12/05/2020,Female,4,4,4,0,,,0,,1,0
70-79,13/05/2020,Female,4,4,4,0,,,0,,1,0
70-79,14/05/2020,Female,4,4,4,0,,,0,,1,0
70-79,15/05/2020,Female,3,3,3,0,,,0,1,1,0
70-79,16/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,17/05/2020,Female,2,2,2,0,,,0,1,1,0
70-79,18/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,19/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,20/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,21/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,22/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,23/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,24/05/2020,Female,2,2,2,0,,,0,,1,0
70-79,25/05/2020,Female,3,3,3,0,1,1,0,,1,0
70-79,26/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,27/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,28/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,29/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,30/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,31/05/2020,Female,3,3,3,0,,,0,,1,0
70-79,1/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,2/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,3/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,4/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,5/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,6/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,7/06/2020,Female,2,2,2,0,,,0,1,1,0
70-79,8/06/2020,Female,2,2,2,0,,,0,,1,0
70-79,9/06/2020,Female,2,2,2,0,,,0,,1,0
70-79,10/06/2020,Female,2,2,2,0,,,0,,1,0
70-79,11/06/2020,Female,2,2,2,0,,,0,,1,0
70-79,12/06/2020,Female,2,2,2,0,,,0,,1,0
70-79,13/06/2020,Female,3,3,3,0,1,1,0,,1,0
70-79,14/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,15/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,16/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,17/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,18/06/2020,Female,3,3,3,0,,,0,,1,0
70-79,19/06/2020,Female,4,4,4,0,1,1,0,,1,0
70-79,20/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,21/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,22/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,23/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,24/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,25/06/2020,Female,4,4,4,0,,,0,,1,0
70-79,26/06/2020,Female,4,4,4,0,1,1,0,1,1,0
70-79,27/06/2020,Female,5,5,5,0,1,1,0,,1,0
70-79,28/06/2020,Female,6,6,6,0,1,1,0,,1,0
70-79,29/06/2020,Female,7,7,7,0,1,1,0,,1,0
70-79,30/06/2020,Female,8,8,8,0,1,1,0,,1,0
70-79,1/07/2020,Female,8,8,8,0,1,1,0,1,1,0
70-79,2/07/2020,Female,8,8,8,0,,,0,,1,0
70-79,3/07/2020,Female,9,9,9,0,1,1,0,,1,0
70-79,4/07/2020,Female,10,10,10,0,2,2,0,1,1,0
70-79,5/07/2020,Female,12,12,12,0,2,2,0,,1,0
70-79,6/07/2020,Female,16,16,16,0,4,4,0,,1,0
70-79,7/07/2020,Female,21,21,21,0,5,5,0,,1,0
70-79,8/07/2020,Female,21,21,21,0,1,1,0,1,1,0
70-79,9/07/2020,Female,24,24,24,0,4,4,0,1,1,0
70-79,10/07/2020,Female,26,26,26,0,2,2,0,,1,0
70-79,11/07/2020,Female,26,26,26,0,2,2,0,2,1,0
70-79,12/07/2020,Female,31,31,31,0,5,5,0,,1,0
70-79,13/07/2020,Female,36,36,36,0,5,5,0,,1,0
70-79,14/07/2020,Female,39,39,39,0,3,3,0,2,1,0
70-79,15/07/2020,Female,40,40,40,0,3,3,0,1,1,0
70-79,16/07/2020,Female,43,43,43,0,4,4,0,,1,0
70-79,17/07/2020,Female,42,42,42,0,1,1,0,2,1,0
70-79,18/07/2020,Female,49,49,49,0,6,6,0,2,1,0
70-79,19/07/2020,Female,48,48,48,0,2,2,0,1,1,0
70-79,20/07/2020,Female,55,55,55,0,7,7,0,,1,0
70-79,21/07/2020,Female,68,68,68,0,13,13,0,2,1,0
70-79,22/07/2020,Female,67,67,67,0,7,7,0,4,1,0
70-79,23/07/2020,Female,67,67,67,0,2,2,0,2,1,0
70-79,24/07/2020,Female,80,80,80,0,9,9,0,,1,0
70-79,25/07/2020,Female,90,90,90,0,13,13,0,3,1,0
70-79,26/07/2020,Female,103,103,103,0,16,16,0,1,1,0
70-79,27/07/2020,Female,111,111,111,0,8,8,0,2,1,0
70-79,28/07/2020,Female,107,107,107,0,2,2,0,3,1,0
70-79,29/07/2020,Female,119,119,119,0,12,12,0,1,1,0
70-79,30/07/2020,Female,127,127,127,0,12,12,0,3,1,0
70-79,31/07/2020,Female,128,128,128,0,7,7,0,5,1,0
70-79,1/08/2020,Female,135,135,135,0,9,9,0,4,1,0
70-79,2/08/2020,Female,141,141,141,0,8,8,0,,1,0
70-79,3/08/2020,Female,149,149,149,0,11,11,0,3,1,0
70-79,4/08/2020,Female,173,173,173,0,22,22,0,,1,0
70-79,5/08/2020,Female,176,176,176,0,10,10,0,4,1,0
70-79,6/08/2020,Female,192,192,192,0,15,15,0,2,1,0
70-79,7/08/2020,Female,194,194,194,0,5,5,0,,1,0
70-79,8/08/2020,Female,192,192,192,0,2,2,0,3,1,0
70-79,9/08/2020,Female,191,191,191,0,4,4,0,6,1,0
70-79,10/08/2020,Female,191,191,191,0,6,6,0,5,1,0
70-79,11/08/2020,Female,194,194,194,0,8,8,0,4,1,0
70-79,12/08/2020,Female,201,201,201,0,7,7,0,1,1,0
70-79,13/08/2020,Female,208,208,208,0,10,10,0,3,1,0
70-79,14/08/2020,Female,207,207,207,0,3,3,0,3,1,0
70-79,15/08/2020,Female,212,212,212,0,12,12,0,7,1,0
70-79,16/08/2020,Female,213,213,213,0,6,6,0,5,1,0
70-79,17/08/2020,Female,211,211,211,0,7,7,0,10,1,0
70-79,18/08/2020,Female,208,208,208,0,9,9,0,11,1,0
70-79,19/08/2020,Female,208,208,208,0,7,7,0,7,1,0
70-79,20/08/2020,Female,204,204,204,0,4,4,0,10,1,0
70-79,21/08/2020,Female,197,197,197,0,2,2,0,5,1,0
70-79,22/08/2020,Female,194,194,194,0,4,4,0,6,1,0
70-79,23/08/2020,Female,191,191,191,0,2,2,0,6,1,0
70-79,24/08/2020,Female,187,187,187,0,2,2,0,7,1,0
70-79,25/08/2020,Female,186,186,186,0,7,7,0,6,1,0
70-79,26/08/2020,Female,180,180,180,0,1,1,0,8,1,0
70-79,27/08/2020,Female,169,169,169,0,3,3,0,13,1,0
70-79,28/08/2020,Female,162,162,162,0,1,1,0,8,1,0
70-79,29/08/2020,Female,152,152,152,0,2,2,0,11,1,0
70-79,30/08/2020,Female,149,149,149,0,1,1,0,4,1,0
70-79,31/08/2020,Female,148,148,148,0,2,2,0,3,1,0
70-79,1/09/2020,Female,142,142,142,0,1,1,0,8,1,0
70-79,2/09/2020,Female,132,132,132,0,2,2,0,11,1,0
70-79,3/09/2020,Female,128,128,128,0,4,4,0,7,1,0
70-79,4/09/2020,Female,119,119,119,0,2,2,0,11,1,0
70-79,5/09/2020,Female,110,110,110,0,1,1,0,10,1,0
70-79,6/09/2020,Female,107,107,107,0,,,0,3,1,0
70-79,7/09/2020,Female,101,101,101,0,,,0,6,1,0
70-79,8/09/2020,Female,96,96,96,0,2,2,0,6,1,0
70-79,9/09/2020,Female,87,87,87,0,4,4,0,14,1,0
70-79,10/09/2020,Female,79,79,79,0,,,0,7,1,0
70-79,11/09/2020,Female,81,81,81,0,1,1,0,,1,0
70-79,12/09/2020,Female,73,73,73,0,,,0,7,1,0
70-79,13/09/2020,Female,73,73,73,0,,,0,,1,0
70-79,14/09/2020,Female,70,70,70,0,,,0,3,1,0
70-79,15/09/2020,Female,68,68,68,0,,,0,1,1,0
70-79,16/09/2020,Female,66,66,66,0,,,0,2,1,0
70-79,17/09/2020,Female,65,65,65,0,2,2,0,4,1,0
70-79,18/09/2020,Female,62,62,62,0,,,0,2,1,0
70-79,19/09/2020,Female,59,59,59,0,,,0,3,1,0
70-79,20/09/2020,Female,58,58,58,0,,,0,,1,0
70-79,21/09/2020,Female,55,55,55,0,,,0,4,1,0
70-79,22/09/2020,Female,51,51,51,0,1,1,0,4,1,0
70-79,23/09/2020,Female,47,47,47,0,,,0,4,1,0
70-79,24/09/2020,Female,45,45,45,0,,,0,1,1,0
70-79,25/09/2020,Female,43,43,43,0,,,0,2,1,0
70-79,26/09/2020,Female,42,42,42,0,,,0,1,1,0
70-79,27/09/2020,Female,41,41,41,0,,,0,1,1,0
70-79,28/09/2020,Female,40,40,40,0,,,0,1,1,0
70-79,29/09/2020,Female,40,40,40,0,,,0,,1,0
70-79,30/09/2020,Female,40,40,40,0,1,1,0,1,1,0
70-79,1/10/2020,Female,38,38,38,0,,,0,2,1,0
70-79,2/10/2020,Female,38,38,38,0,,,0,,1,0
70-79,3/10/2020,Female,38,38,38,0,,,0,,1,0
70-79,4/10/2020,Female,38,38,38,0,,,0,,1,0
70-79,5/10/2020,Female,37,37,37,0,,,0,1,1,0
70-79,6/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,7/10/2020,Female,35,35,35,0,,,0,2,1,0
70-79,8/10/2020,Female,33,33,33,0,,,0,2,1,0
70-79,9/10/2020,Female,34,34,34,0,1,1,0,,1,0
70-79,10/10/2020,Female,34,34,34,0,,,0,,1,0
70-79,11/10/2020,Female,35,35,35,0,1,1,0,,1,0
70-79,12/10/2020,Female,36,36,36,0,1,1,0,,1,0
70-79,13/10/2020,Female,37,37,37,0,1,1,0,,1,0
70-79,14/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,15/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,16/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,17/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,18/10/2020,Female,37,37,37,0,,,0,,1,0
70-79,19/10/2020,Female,36,36,36,0,,,0,1,1,0
70-79,20/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,21/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,22/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,23/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,24/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,25/10/2020,Female,36,36,36,0,,,0,,1,0
70-79,26/10/2020,Female,35,35,35,0,,,0,1,1,0
70-79,27/10/2020,Female,34,34,34,0,,,0,1,1,0
70-79,28/10/2020,Female,34,34,34,0,,,0,,1,0
70-79,29/10/2020,Female,34,34,34,0,,,0,,1,0
70-79,30/10/2020,Female,34,34,34,0,,,0,,1,0
70-79,31/10/2020,Female,34,34,34,0,,,0,,1,0
70-79,1/11/2020,Female,34,34,34,0,,,0,,1,0
70-79,2/11/2020,Female,34,34,34,0,,,0,,1,0
70-79,3/11/2020,Female,34,34,34,0,,,0,,1,0
70-79,4/11/2020,Female,34,34,34,0,,,0,,1,0
70-79,5/11/2020,Female,34,34,34,0,,,0,,1,0
70-79,6/11/2020,Female,33,33,33,0,,,0,1,1,0
70-79,7/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,8/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,9/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,10/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,11/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,12/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,13/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,14/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,15/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,16/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,17/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,18/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,19/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,20/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,21/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,22/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,23/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,24/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,25/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,26/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,27/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,28/11/2020,Female,33,33,33,0,,,0,,1,0
70-79,29/11/2020,Female,32,32,32,0,,,0,,1,0
70-79,30/11/2020,Female,32,32,32,0,,,0,,1,0
70-79,1/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,2/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,3/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,4/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,5/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,6/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,7/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,8/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,9/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,10/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,11/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,12/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,13/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,14/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,15/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,16/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,17/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,18/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,19/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,20/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,21/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,22/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,23/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,24/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,25/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,26/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,27/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,28/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,29/12/2020,Female,32,32,32,0,,,0,,1,0
70-79,30/12/2020,Female,33,33,33,0,1,1,0,,1,0
70-79,31/12/2020,Female,34,34,34,0,1,1,0,,1,0
70-79,1/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,2/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,3/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,4/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,5/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,6/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,7/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,8/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,9/01/2021,Female,34,34,34,0,,,0,,1,0
70-79,10/01/2021,Female,33,33,33,0,,,0,1,1,0
70-79,11/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,12/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,13/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,14/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,15/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,16/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,17/01/2021,Female,33,33,33,0,,,0,,1,0
70-79,18/01/2021,Female,32,32,32,0,,,0,1,1,0
70-79,19/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,20/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,21/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,22/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,23/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,24/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,25/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,26/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,27/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,28/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,29/01/2021,Female,32,32,32,0,,,0,,1,0
70-79,30/01/2021,Female,17,17,17,0,,,0,,1,0
70-79,31/01/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,1/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,2/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,3/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,4/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,5/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,6/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,7/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,8/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,9/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,10/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,11/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,12/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,13/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,14/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,15/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,16/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,17/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,18/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,19/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,20/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,21/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,22/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,23/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,24/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,25/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,26/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,27/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,28/02/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,1/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,2/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,3/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,4/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,5/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,6/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,7/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,8/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,9/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,10/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,11/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,12/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,13/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,14/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,15/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,16/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,17/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,18/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,19/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,20/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,21/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,22/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,23/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,24/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,25/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,26/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,27/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,28/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,29/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,30/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,31/03/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,1/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,2/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,3/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,4/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,5/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,6/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,7/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,8/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,9/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,10/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,11/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,12/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,13/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,14/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,15/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,16/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,17/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,18/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,19/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,20/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,21/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,22/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,23/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,24/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,25/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,26/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,27/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,28/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,29/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,30/04/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,1/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,2/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,3/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,4/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,5/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,6/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,7/05/2021,Female,1,1,1,0,1,1,0,,1,0
70-79,8/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,9/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,10/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,11/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,12/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,13/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,14/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,15/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,16/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,17/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,18/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,19/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,20/05/2021,Female,,0,0,0,,,0,1,1,0
70-79,21/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,22/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,23/05/2021,Female,0,0,0,0,0,0,0,0,1,0
70-79,24/05/2021,Female,1,1,1,0,1,1,0,,1,0
70-79,25/05/2021,Female,1,1,1,0,,,0,,1,0
70-79,26/05/2021,Female,1,1,1,0,,,0,,1,0
